Epoch 58 [17.2s + 6.3s]: train==[0.75835=0.61411 + 0.14424 + 0.00000], recall=[0.64005, 0.77179], precision=[0.63231, 0.38162], hit=[0.98055, 0.99313], ndcg=[0.91157, 0.89563], map=[0.86851, 0.81751], mrr=[0.91000, 0.91177], f1=[0.63575, 0.51046]
Epoch 59 [17.7s + 7.6s]: train==[0.73919=0.59386 + 0.14533 + 0.00000], recall=[0.64226, 0.77265], precision=[0.63451, 0.38205], hit=[0.98075, 0.99313], ndcg=[0.91281, 0.89688], map=[0.87013, 0.81941], mrr=[0.91171, 0.91344], f1=[0.63795, 0.51103]
Epoch 60 [16.4s + 6.7s]: train==[0.71402=0.56761 + 0.14641 + 0.00000], recall=[0.64242, 0.77286], precision=[0.63470, 0.38216], hit=[0.98055, 0.99290], ndcg=[0.91192, 0.89612], map=[0.86912, 0.81862], mrr=[0.91032, 0.91206], f1=[0.63813, 0.51117]
Epoch 61 [17.0s + 6.5s]: train==[0.72908=0.58171 + 0.14737 + 0.00000], recall=[0.64149, 0.77355], precision=[0.63375, 0.38250], hit=[0.98071, 0.99293], ndcg=[0.91190, 0.89584], map=[0.86884, 0.81786], mrr=[0.91034, 0.91205], f1=[0.63719, 0.51162]
Epoch 62 [17.0s + 9.0s]: train==[0.70229=0.55380 + 0.14848 + 0.00000], recall=[0.64439, 0.77466], precision=[0.63663, 0.38305], hit=[0.98094, 0.99328], ndcg=[0.91310, 0.89734], map=[0.87061, 0.82030], mrr=[0.91177, 0.91350], f1=[0.64008, 0.51236]
Epoch 63 [18.2s + 8.0s]: train==[0.69567=0.54623 + 0.14944 + 0.00000], recall=[0.64469, 0.77513], precision=[0.63688, 0.38328], hit=[0.98097, 0.99319], ndcg=[0.91222, 0.89649], map=[0.86933, 0.81910], mrr=[0.91040, 0.91212], f1=[0.64035, 0.51267]
Epoch 64 [17.5s + 6.6s]: train==[0.69683=0.54634 + 0.15049 + 0.00000], recall=[0.64592, 0.77636], precision=[0.63813, 0.38389], hit=[0.98081, 0.99322], ndcg=[0.91348, 0.89783], map=[0.87109, 0.82093], mrr=[0.91248, 0.91423], f1=[0.64160, 0.51349]
Epoch 65 [17.2s + 6.9s]: train==[0.67041=0.51887 + 0.15154 + 0.00000], recall=[0.64621, 0.77714], precision=[0.63839, 0.38429], hit=[0.98094, 0.99303], ndcg=[0.91362, 0.89782], map=[0.87110, 0.82083], mrr=[0.91280, 0.91450], f1=[0.64187, 0.51402]
Epoch 66 [18.7s + 7.2s]: train==[0.65495=0.50245 + 0.15250 + 0.00000], recall=[0.64779, 0.77764], precision=[0.64000, 0.38452], hit=[0.98122, 0.99332], ndcg=[0.91376, 0.89802], map=[0.87132, 0.82131], mrr=[0.91260, 0.91428], f1=[0.64346, 0.51433]
Epoch 67 [16.5s + 6.7s]: train==[0.65895=0.50551 + 0.15345 + 0.00000], recall=[0.64833, 0.77756], precision=[0.64051, 0.38448], hit=[0.98154, 0.99338], ndcg=[0.91355, 0.89796], map=[0.87104, 0.82142], mrr=[0.91194, 0.91358], f1=[0.64398, 0.51428]
Epoch 68 [17.2s + 6.5s]: train==[0.65468=0.50034 + 0.15434 + 0.00000], recall=[0.64935, 0.77830], precision=[0.64152, 0.38485], hit=[0.98078, 0.99354], ndcg=[0.91284, 0.89765], map=[0.87048, 0.82121], mrr=[0.91074, 0.91253], f1=[0.64500, 0.51477]
Epoch 69 [17.1s + 7.0s]: train==[0.64903=0.49393 + 0.15509 + 0.00000], recall=[0.65053, 0.77903], precision=[0.64268, 0.38521], hit=[0.98110, 0.99354], ndcg=[0.91302, 0.89785], map=[0.87060, 0.82161], mrr=[0.91098, 0.91273], f1=[0.64617, 0.51526]
Epoch 70 [16.7s + 7.2s]: train==[0.64074=0.48475 + 0.15599 + 0.00000], recall=[0.64977, 0.77897], precision=[0.64191, 0.38519], hit=[0.98078, 0.99341], ndcg=[0.91238, 0.89727], map=[0.86983, 0.82084], mrr=[0.91001, 0.91178], f1=[0.64541, 0.51522]
Epoch 71 [17.4s + 6.6s]: train==[0.64258=0.48570 + 0.15687 + 0.00000], recall=[0.65162, 0.77922], precision=[0.64374, 0.38532], hit=[0.98113, 0.99338], ndcg=[0.91319, 0.89802], map=[0.87100, 0.82220], mrr=[0.91089, 0.91260], f1=[0.64724, 0.51539]
Epoch 72 [16.3s + 6.4s]: train==[0.62713=0.46950 + 0.15763 + 0.00000], recall=[0.65259, 0.78015], precision=[0.64473, 0.38577], hit=[0.98138, 0.99360], ndcg=[0.91329, 0.89827], map=[0.87105, 0.82254], mrr=[0.91108, 0.91279], f1=[0.64823, 0.51600]
Epoch 73 [18.2s + 7.0s]: train==[0.63507=0.47663 + 0.15844 + 0.00000], recall=[0.65300, 0.78073], precision=[0.64514, 0.38605], hit=[0.98132, 0.99370], ndcg=[0.91351, 0.89866], map=[0.87151, 0.82315], mrr=[0.91113, 0.91287], f1=[0.64863, 0.51638]
Epoch 74 [17.1s + 7.9s]: train==[0.62758=0.46839 + 0.15919 + 0.00000], recall=[0.65328, 0.78132], precision=[0.64542, 0.38635], hit=[0.98135, 0.99363], ndcg=[0.91286, 0.89811], map=[0.87039, 0.82228], mrr=[0.91060, 0.91233], f1=[0.64891, 0.51677]
Epoch 75 [16.7s + 6.6s]: train==[0.60728=0.44734 + 0.15993 + 0.00000], recall=[0.65422, 0.78128], precision=[0.64633, 0.38633], hit=[0.98129, 0.99357], ndcg=[0.91361, 0.89876], map=[0.87146, 0.82332], mrr=[0.91151, 0.91325], f1=[0.64983, 0.51675]
